Participant 0 Task B
Guided Jumping
STOPPED: 57.26103, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.27503, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.28867, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.3029, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.31707, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.33015, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.34476, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.35863, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.37242, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.38593, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.4002, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.41409, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.42744, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.44202, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.45589, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.46909, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.48355, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.49739, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.5114, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.52481, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.53933, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.55329, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.56678, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.58059, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.59462, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.60796, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.62252, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.63641, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.64971, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.66387, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.67796, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.69185, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.70525, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.71955, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.73363, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.74704, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.76145, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.77523, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.78862, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.80288, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.81688, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.83028, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.84496, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.85879, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.87244, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.88583, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.90017, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.91388, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.92725, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.94147, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
STOPPED: 57.95546, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
RESTART: 58.03797, (-10.8400, 0.8000, -6.0217), (0.0000, 123.5508, 0.0000)
61.0374, (-10.4300, 0.8000, -10.8117), (0.0000, 90.0000, 0.0000)
64.04985, (-0.7700, 0.8000, -10.8117), (0.0000, 0.0000, 0.0000)
NODE 5: 64.04985, (-0.7700, 0.8000, -10.8117), (0.0000, 0.0000, 0.0000)
STOPPED: 65.68826, (-0.7700, 0.8000, -10.8117), (0.0000, 0.0000, 0.0000)
GESTURE 0: 65.68826, (-0.7700, 0.8000, -10.8117), (0.0000, 0.0000, 0.0000)
STOPPED: 66.31363, (-0.7700, 0.8000, -10.8117), (0.0000, 0.0000, 0.0000)
GESTURE 0: 66.31363, (-0.7700, 0.8000, -10.8117), (0.0000, 0.0000, 0.0000)
RESTART: 66.63298, (-0.7700, 0.8000, -10.8117), (0.0000, 0.0000, 0.0000)
GESTURE 1: 66.63298, (-0.7700, 0.8000, -10.8117), (0.0000, 0.0000, 0.0000)
69.64595, (-0.5100, 0.8000, -10.1617), (0.0000, 90.0000, 0.0000)
72.65929, (2.2300, 0.8000, -10.9617), (0.0000, 180.0000, 0.0000)
Repeat

Participant 0 Task B
Guided Jumping
NODE 0: 0, (-4.5300, 0.8000, -2.1717), (0.0000, 0.0000, 0.0000)
STOPPED: 0.0148891, (-4.5300, 0.8000, -2.1717), (0.0000, 0.0000, 0.0000)
